image,x,y,mask,lifecycle
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0057_2000_2000.aug.1.png,238,285,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0057_2000_2000.238.285.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0057_2000_2000.aug.1.png,337,253,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0057_2000_2000.337.253.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0057_2000_2000.aug.1.png,379,316,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0057_2000_2000.379.316.mask.npy,ripening
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0057_2000_2000.aug.1.png,341,96,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0057_2000_2000.341.96.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0057_2000_2000.aug.1.png,276,58,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0057_2000_2000.276.58.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0057_2000_2000.aug.1.png,380,196,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0057_2000_2000.380.196.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0057_2000_2000.aug.1.png,106,385,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0057_2000_2000.106.385.mask.npy,ripening
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0011_2400_2800.aug.0.png,52,311,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0011_2400_2800.52.311.mask.npy,unknown
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0018_4000_400.aug.0.png,132,170,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0018_4000_400.132.170.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0011_2400_2800.aug.0.png,10,243,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0011_2400_2800.10.243.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0018_4000_400.aug.0.png,245,161,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0018_4000_400.245.161.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0018_4000_400.aug.0.png,187,121,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0018_4000_400.187.121.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0018_4000_400.aug.0.png,222,132,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0018_4000_400.222.132.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0018_4000_400.aug.0.png,313,204,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0018_4000_400.313.204.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0018_4000_400.aug.0.png,371,162,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0018_4000_400.371.162.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0018_4000_400.aug.0.png,388,215,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0018_4000_400.388.215.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0018_4000_400.aug.0.png,311,318,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0018_4000_400.311.318.mask.npy,ripening
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0056_3200_2400.aug.0.png,156,312,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0056_3200_2400.156.312.mask.npy,ripening
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0056_3200_2400.aug.0.png,61,318,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0056_3200_2400.61.318.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0060_2000_1600.aug.2.png,141,378,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0060_2000_1600.141.378.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0048_2800_2000.aug.2.png,161,332,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0048_2800_2000.161.332.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0048_2800_2000.aug.2.png,90,251,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0048_2800_2000.90.251.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0030_3200_2800.aug.1.png,220,34,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0030_3200_2800.220.34.mask.npy,ripening
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0055_2400_2000.png,388,48,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0055_2400_2000.388.48.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_2800_1200.aug.2.png,263,208,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0025_2800_1200.263.208.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_2800_1200.aug.2.png,193,252,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0025_2800_1200.193.252.mask.npy,ripening
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_2800_1200.aug.2.png,256,293,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0025_2800_1200.256.293.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0051_0_1200.png,168,124,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0051_0_1200.168.124.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0032_4000_1600.png,312,130,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0032_4000_1600.312.130.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0032_4000_1600.png,324,239,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0032_4000_1600.324.239.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0032_4000_1600.png,168,10,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0032_4000_1600.168.10.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0048_3600_2000.aug.0.png,196,106,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0048_3600_2000.196.106.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0048_3600_2000.aug.0.png,89,261,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0048_3600_2000.89.261.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0048_3600_2000.aug.0.png,105,110,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0048_3600_2000.105.110.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0048_3600_2000.aug.0.png,373,309,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0048_3600_2000.373.309.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0048_3600_2000.aug.0.png,55,381,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0048_3600_2000.55.381.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0024_4000_3200.aug.1.png,106,315,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0024_4000_3200.106.315.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_2400_1200.png,158,322,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0020_2400_1200.158.322.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0024_4000_3200.aug.1.png,328,294,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0024_4000_3200.328.294.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_2400_1200.png,136,284,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0020_2400_1200.136.284.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_2400_1200.png,198,258,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0020_2400_1200.198.258.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_2400_1200.png,244,252,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0020_2400_1200.244.252.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_2400_1200.png,368,150,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0020_2400_1200.368.150.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_2400_1200.png,361,102,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0020_2400_1200.361.102.mask.npy,ripening
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_2400_1200.png,75,363,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0020_2400_1200.75.363.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0001_2800_0.aug.0.png,76,252,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0001_2800_0.76.252.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0056_3200_800.aug.0.png,335,285,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0056_3200_800.335.285.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_2400_1200.png,218,309,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0020_2400_1200.218.309.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0056_3200_800.aug.0.png,378,237,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0056_3200_800.378.237.mask.npy,ripening
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0009_1600_400.png,145,61,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0009_1600_400.145.61.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0009_1600_400.png,186,62,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0009_1600_400.186.62.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_3200_2400.aug.0.png,308,284,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0022_3200_2400.308.284.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0009_1600_400.png,325,201,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0009_1600_400.325.201.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0030_2400_3200.png,213,182,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0030_2400_3200.213.182.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0030_2400_3200.png,127,167,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0030_2400_3200.127.167.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0030_2400_3200.png,161,147,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0030_2400_3200.161.147.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0030_2400_3200.png,47,202,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0030_2400_3200.47.202.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_1600_2400.aug.0.png,227,291,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0022_1600_2400.227.291.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0037_800_1600.aug.0.png,366,148,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0037_800_1600.366.148.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0056_3200_2400.aug.1.png,243,81,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0056_3200_2400.243.81.mask.npy,ripening
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0036_2000_1600.aug.2.png,221,31,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0036_2000_1600.221.31.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_1600_1600.aug.0.png,302,158,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0059_1600_1600.302.158.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_1600_1600.aug.0.png,348,94,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0059_1600_1600.348.94.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_1600_1600.aug.0.png,179,352,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0059_1600_1600.179.352.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_1600_1600.aug.0.png,312,376,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0059_1600_1600.312.376.mask.npy,ripening
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0030_2000_2800.png,353,118,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0030_2000_2800.353.118.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0028_400_1600.aug.0.png,106,106,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0028_400_1600.106.106.mask.npy,ripening
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0028_400_1600.aug.0.png,22,221,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0028_400_1600.22.221.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0028_400_1600.aug.0.png,227,20,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0028_400_1600.227.20.mask.npy,overripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0016_4400_0.png,139,328,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0016_4400_0.139.328.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0045_400_400.png,264,122,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0045_400_400.264.122.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0002_3200_2000.aug.1.png,290,96,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0002_3200_2000.290.96.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0002_3200_2000.aug.1.png,308,46,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0002_3200_2000.308.46.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0002_3200_2000.aug.1.png,369,120,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0002_3200_2000.369.120.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0002_3200_2000.aug.1.png,83,171,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0002_3200_2000.83.171.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0002_3200_2000.aug.1.png,337,88,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0002_3200_2000.337.88.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0002_3200_2000.aug.1.png,72,256,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0002_3200_2000.72.256.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0032_2400_400.aug.0.png,91,330,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0032_2400_400.91.330.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0032_2400_400.aug.0.png,358,155,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0032_2400_400.358.155.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0032_2400_400.aug.0.png,107,219,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0032_2400_400.107.219.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_4000_800.aug.1.png,199,144,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0053_4000_800.199.144.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_4000_800.aug.1.png,98,80,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0053_4000_800.98.80.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_4000_800.aug.1.png,147,69,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0053_4000_800.147.69.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_4000_800.aug.1.png,170,19,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0053_4000_800.170.19.mask.npy,ripening
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_4000_800.aug.1.png,237,377,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0053_4000_800.237.377.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_4000_800.aug.1.png,93,374,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0053_4000_800.93.374.mask.npy,ripening
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_4000_800.aug.1.png,132,384,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0053_4000_800.132.384.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0049_800_2000.aug.0.png,284,216,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0049_800_2000.284.216.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0049_800_2000.aug.0.png,177,145,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0049_800_2000.177.145.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0057_2000_2000.png,150,196,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0057_2000_2000.150.196.mask.npy,ripening
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0057_2000_2000.png,83,43,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0057_2000_2000.83.43.mask.npy,ripening
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0057_2000_2000.png,18,79,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0057_2000_2000.18.79.mask.npy,ripening
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0057_2000_2000.png,13,214,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0057_2000_2000.13.214.mask.npy,ripening
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0057_2000_2000.png,59,322,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0057_2000_2000.59.322.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0057_2000_2000.png,117,338,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0057_2000_2000.117.338.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0057_2000_2000.png,163,117,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0057_2000_2000.163.117.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0057_2000_2000.png,206,90,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0057_2000_2000.206.90.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0057_2000_2000.png,279,12,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0057_2000_2000.279.12.mask.npy,ripening
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0057_2000_2000.png,300,206,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0057_2000_2000.300.206.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0057_2000_2000.png,239,48,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0057_2000_2000.239.48.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0057_2000_2000.png,245,304,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0057_2000_2000.245.304.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0057_2000_2000.png,207,284,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0057_2000_2000.207.284.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0048_400_3200.aug.2.png,20,207,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0048_400_3200.20.207.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0048_400_3200.aug.2.png,318,231,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0048_400_3200.318.231.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0001_3200_1200.png,75,270,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0001_3200_1200.75.270.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0001_3200_1200.png,385,239,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0001_3200_1200.385.239.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0001_3200_1200.png,382,274,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0001_3200_1200.382.274.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0001_3200_1200.png,358,368,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0001_3200_1200.358.368.mask.npy,ripening
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0001_3200_1200.png,12,333,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0001_3200_1200.12.333.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0060_3600_0.png,23,87,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0060_3600_0.23.87.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0052_3600_1200.aug.2.png,71,57,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0052_3600_1200.71.57.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0052_3600_1200.aug.2.png,138,58,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0052_3600_1200.138.58.mask.npy,ripening
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0052_3600_1200.aug.2.png,169,106,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0052_3600_1200.169.106.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0052_3600_1200.aug.2.png,226,74,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0052_3600_1200.226.74.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0052_3600_1200.aug.2.png,270,18,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0052_3600_1200.270.18.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0052_3600_1200.aug.2.png,282,67,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0052_3600_1200.282.67.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0052_3600_1200.aug.2.png,305,130,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0052_3600_1200.305.130.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0052_3600_1200.aug.2.png,188,147,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0052_3600_1200.188.147.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0052_3600_1200.aug.2.png,131,255,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0052_3600_1200.131.255.mask.npy,ripening
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0052_3600_1200.aug.2.png,35,16,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0052_3600_1200.35.16.mask.npy,ripening
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0052_3600_1200.aug.2.png,107,302,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0052_3600_1200.107.302.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0052_3600_1200.aug.2.png,58,346,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0052_3600_1200.58.346.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0052_3600_1200.aug.2.png,161,316,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0052_3600_1200.161.316.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0052_3600_1200.aug.2.png,232,335,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0052_3600_1200.232.335.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0052_3600_1200.aug.2.png,180,373,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0052_3600_1200.180.373.mask.npy,ripening
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0052_3600_1200.aug.2.png,190,218,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0052_3600_1200.190.218.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0052_3600_1200.aug.2.png,250,284,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0052_3600_1200.250.284.mask.npy,ripening
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0052_3600_1200.aug.2.png,156,202,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0052_3600_1200.156.202.mask.npy,unripe
